warehouse_id,warehouse_name,city,state,warehouse_type,capacity,internal_note
8556,WH-08556,Houston,Texas,Fulfillment Center,37841,INT-VZMA7OT
8557,WH-08557,New York,New York,Cross Dock,28676,INT-92SW6I8
8558,WH-08558,Boston,Massachusetts,Fulfillment Center,5,INT-66AQUFZ
8559,WH-08559,Portland,Oregon,Cross Dock,30042,INT-UN7TRPR
8560,WH-08560,Detroit,Michigan,Distribution Center,13997,INT-X0SO3MC
8561,WH-08561,Seattle,Washington,Regional DC,8866,INT-7F1DPCZ
8562,WH-08562,Denver,Colorado,Distribution Center,93303,INT-JXSELGV
8563,WH-08563,Denver,Colorado,Fulfillment Center,66529,INT-89I3AXM
8564,WH-08564,Phoenix,Arizona,Fulfillment Center,10165,INT-TBJYZNY
8565,WH-08565,Austin,Texas,Cross Dock,12653,INT-7D0ST93
8566,WH-08566,Detroit,Michigan,Distribution Center,79935,INT-RICTM35
8567,WH-08567,Atlanta,Georgia,Regional DC,91892,INT-W3ZC2D3
8568,WH-08568,Miami,Florida,Cross Dock,8389,INT-3QBJWJF
8569,WH-08569,Chicago,Illinois,Fulfillment Center,78185,INT-JOQYM7N
8570,WH-08570,Miami,Florida,Distribution Center,62398,INT-U2K9RDV
8571,WH-08571,Boston,Massachusetts,Distribution Center,32302,INT-K83X7TH
8572,WH-08572,Los Angeles,California,Regional DC,16033,INT-9KDYKXN
8573,WH-08573,Charlotte,North Carolina,Fulfillment Center,8545,INT-I6BCK2I
8574,WH-08574,Seattle,Washington,Fulfillment Center,98424,INT-REGZ9FJ
8575,WH-08575,Austin,Texas,Distribution Center,36794,INT-ZLQP1MX
8576,WH-08576,Seattle,Washington,Regional DC,18511,INT-HG1899P
8577,WH-08577,Portland,Oregon,Distribution Center,30628,INT-Z4U0UFZ
8578,WH-08578,Portland,Oregon,Cross Dock,26294,INT-FBWBVD9
8579,WH-08579,Dallas,Texas,Regional DC,5871,INT-MOLHY8R
8580,WH-08580,Phoenix,Arizona,Fulfillment Center,78209,INT-DJUAZE4
8581,WH-08581,Phoenix,Arizona,Fulfillment Center,66614,INT-CHGVURR
8582,WH-08582,Austin,Texas,Cross Dock,77686,INT-LKRPZ1Z
8583,WH-08583,Denver,Colorado,Cross Dock,50222,INT-NQ0E43Z
8584,WH-08584,Atlanta,Georgia,Cross Dock,49365,INT-2JHKNQH
8585,WH-08585,New York,New York,Fulfillment Center,78163,INT-L1K8DLJ
8586,WH-08586,Seattle,Washington,Cross Dock,6089,INT-D10RZ8H
8587,WH-08587,Houston,Texas,Distribution Center,20682,INT-W0SD0UY
8588,WH-08588,Dallas,Texas,Cross Dock,11287,INT-UXRO46P
8589,WH-08589,Seattle,Washington,Cross Dock,47796,INT-WVWJUD1
8590,WH-08590,Seattle,Washington,Fulfillment Center,25446,INT-FDN97MF
8591,WH-08591,Boston,Massachusetts,Distribution Center,32569,INT-ERIARQT
8592,WH-08592,Dallas,Texas,Distribution Center,71330,INT-65QA3MI
8593,WH-08593,Portland,Oregon,Distribution Center,44219,INT-UN08XOR
8594,WH-08594,Austin,Texas,Distribution Center,87424,INT-4BKF8P9
8595,WH-08595,Charlotte,North Carolina,Regional DC,7231,INT-QFCH1NX
8596,WH-08596,Charlotte,North Carolina,Fulfillment Center,7113,INT-NVF7TMQ
8597,WH-08597,Dallas,Texas,Regional DC,57796,INT-JR37W39
8598,WH-08598,Detroit,Michigan,Regional DC,62487,INT-EOZQ3XD
8599,WH-08599,Portland,Oregon,Cross Dock,39172,INT-2N25DYH
8600,WH-08600,Los Angeles,California,Distribution Center,86660,INT-BQTQZMU
8601,WH-08601,Detroit,Michigan,Fulfillment Center,73084,INT-ETHWFBK
8602,WH-08602,Austin,Texas,Cross Dock,46403,INT-J7NVWXU
8603,WH-08603,Denver,Colorado,Fulfillment Center,30249,INT-9T23G4O
8604,WH-08604,Boston,Massachusetts,Fulfillment Center,16719,INT-BOZZVJB
8605,WH-08605,Portland,Oregon,Distribution Center,20192,INT-0Z316PN
8606,WH-08606,Houston,Texas,Regional DC,89046,INT-00MUKIE
8607,WH-08607,Phoenix,Arizona,Cross Dock,90623,INT-GC9F7AX
8608,WH-08608,Chicago,Illinois,Regional DC,56485,INT-7E9NRQ3
8609,WH-08609,Detroit,Michigan,Fulfillment Center,69041,INT-B4V4ER5
8610,WH-08610,Houston,Texas,Regional DC,97536,INT-1M39HNK
8611,WH-08611,Dallas,Texas,Distribution Center,51879,INT-YV46Q2C
8612,WH-08612,Austin,Texas,Regional DC,9999999,INT-AJ9S91T
8613,WH-08613,Dallas,Texas,Regional DC,40737,INT-Z8UIU6C
8614,WH-08614,Denver,Colorado,Regional DC,17149,INT-5A1DIUV
8615,WH-08615,Los Angeles,California,Cross Dock,7634,INT-FPTLMVZ
8616,WH-08616,,Unknown,Regional DC,28723,INT-8E020EI
8617,WH-08617,Austin,Texas,Regional DC,10986,INT-O7EM01L
8618,WH-08618,Seattle,Washington,Cross Dock,50301,INT-8U29TWM
8619,WH-08619,Austin,Texas,Distribution Center,38276,INT-Q17GBER
8620,WH-08620,Seattle,Washington,Distribution Center,94283,INT-YM47DLI
8621,WH-08621,Houston,Texas,Cross Dock,27596,INT-QNOWDLP
8622,WH-08622,Charlotte,North Carolina,Cross Dock,10464,INT-9GPO9SM
8623,WH-08623,Los Angeles,California,Cross Dock,48917,INT-A2RV4PR
8624,WH-08624,Boston,Massachusetts,Cross Dock,76594,INT-1H60TF6
8625,WH-08625,Denver,Colorado,Distribution Center,86781,INT-PIYMZR6
8626,WH-08626,Chicago,Illinois,Fulfillment Center,18160,INT-3SL0WSU
8627,WH-08627,Boston,Massachusetts,Fulfillment Center,14441,INT-BOG5PLF
8628,WH-08628,Houston,Texas,Cross Dock,59205,INT-D8N1RG4
8629,WH-08629,Chicago,Illinois,Regional DC,74545,INT-WWAPEOR
8630,WH-08630,New York,New York,Regional DC,41868,INT-VU804V9
8631,WH-08631,Seattle,Washington,Cross Dock,60723,INT-98WLWPA
8632,WH-08632,Houston,Texas,Distribution Center,40144,INT-FF3KSCW
8633,WH-08633,Los Angeles,California,Regional DC,62835,INT-BPJORXG
8634,WH-08634,Los Angeles,California,Distribution Center,52060,INT-7TKESC1
8635,WH-08635,Atlanta,Georgia,Regional DC,42702,INT-N0JJZ4L
8636,WH-08636,Miami,Florida,Cross Dock,54637,INT-0ET9E4P
8637,WH-08637,Houston,Texas,Cross Dock,9830,INT-MVX6M0G
8638,WH-08638,Boston,Massachusetts,Cross Dock,27871,INT-1F9L5AS
8639,WH-08639,Austin,Texas,Distribution Center,47055,INT-PIWLAD3
8640,WH-08640,Houston,Texas,Cross Dock,63903,INT-NUQIUCJ
8641,WH-08641,Denver,Colorado,Regional DC,20532,INT-PZTR8FJ
8642,WH-08642,Atlanta,Georgia,Fulfillment Center,67365,INT-JV2ZU95
8643,WH-08643,Detroit,Michigan,Distribution Center,74344,INT-MQGTGQN
8644,WH-08644,Austin,Texas,Cross Dock,11957,INT-X71ZBRI
8645,WH-08645,Charlotte,North Carolina,Distribution Center,71626,INT-W6C394J
8646,WH-08646,Seattle,Washington,Regional DC,91390,INT-T3M2RH5
8647,WH-08647,Los Angeles,California,Cross Dock,5,INT-EBWTZ11
8648,WH-08648,Dallas,Texas,Cross Dock,82529,INT-QLVWW36
8649,WH-08649,Denver,Colorado,Fulfillment Center,39527,INT-IDGG79F
8650,WH-08650,Boston,Massachusetts,Distribution Center,22613,INT-CUC8NAX
8651,WH-08651,Denver,Colorado,Cross Dock,81536,INT-QRTWW7E
8652,WH-08652,Phoenix,Arizona,Cross Dock,61783,INT-OT0P8XX
8653,WH-08653,Detroit,Michigan,Fulfillment Center,77649,INT-QFXXASC
8654,WH-08654,New York,New York,Distribution Center,43318,INT-K5VQ05U
8655,WH-08655,New York,New York,Distribution Center,79044,INT-TG62X9F
8656,WH-08656,Chicago,Illinois,Regional DC,22445,INT-KC72SBF
8657,WH-08657,Phoenix,Arizona,Regional DC,93434,INT-26EOWYP
8658,WH-08658,Los Angeles,California,Cross Dock,62157,INT-7ICT1DA
8659,WH-08659,New York,New York,Cross Dock,62647,INT-9ND1KKO
8660,WH-08660,Charlotte,North Carolina,Regional DC,19512,INT-0M8UDB8
8661,WH-08661,Denver,Colorado,Distribution Center,77511,INT-T9NER8Z
8662,WH-08662,Dallas,Texas,Distribution Center,26915,INT-VKN48IP
8663,WH-08663,Charlotte,North Carolina,Distribution Center,70745,INT-4PPH844
8664,WH-08664,Phoenix,Arizona,Cross Dock,29814,INT-J8F56CX
8665,WH-08665,Miami,Florida,Cross Dock,6530,INT-Z110NLN
8666,WH-08666,Denver,Colorado,Distribution Center,67225,INT-RNZUI7W
8667,WH-08667,Dallas,Texas,Fulfillment Center,77226,INT-FSS8RTL
8668,WH-08668,Phoenix,Arizona,Cross Dock,82560,INT-9OIOGJG
8669,WH-08669,Denver,Colorado,Cross Dock,45099,INT-3CCAJXV
8670,WH-08670,,Unknown,Cross Dock,50724,INT-B6YIPQ4
8671,WH-08671,Houston,Texas,Distribution Center,55915,INT-4JSANIO
8672,WH-08672,Detroit,Michigan,Distribution Center,65323,INT-B9RWGCM
8673,WH-08673,Austin,Texas,Fulfillment Center,92893,INT-ZKHP4W8
8674,WH-08674,Phoenix,Arizona,Regional DC,59765,INT-JG6SEE6
8675,WH-08675,Portland,Oregon,Cross Dock,26883,INT-TQJ2ZZ1
8676,WH-08676,Charlotte,North Carolina,Cross Dock,96084,INT-HWF7DZE
8677,WH-08677,Los Angeles,California,Cross Dock,12217,INT-EPMPR1O
8678,WH-08678,Atlanta,Georgia,Cross Dock,66495,INT-BJ1VYT6
8679,WH-08679,Phoenix,Arizona,Fulfillment Center,66969,INT-R7T5178
8680,WH-08680,Atlanta,Georgia,Distribution Center,52051,INT-Q1R4W8M
8681,WH-08681,Chicago,Illinois,Regional DC,21434,INT-59NF22N
8682,WH-08682,Portland,Oregon,Fulfillment Center,51796,INT-UFWU545
8683,WH-08683,New York,New York,Fulfillment Center,78650,INT-5ZVF0YA
8684,WH-08684,Charlotte,North Carolina,Distribution Center,97802,INT-FTVPTAL
8685,WH-08685,Seattle,Washington,Regional DC,67109,INT-CBNLBU4
8686,WH-08686,Phoenix,Arizona,Regional DC,20776,INT-0ULKGZ4
8687,WH-08687,Los Angeles,California,Fulfillment Center,47016,INT-NSAIELO
8688,WH-08688,Seattle,Washington,Fulfillment Center,25617,INT-425SNAQ
8689,WH-08689,Detroit,Michigan,Distribution Center,96267,INT-SXLXY3H
8690,WH-08690,Denver,Colorado,Fulfillment Center,33734,INT-I1QXC6X
8691,WH-08691,Denver,Colorado,Distribution Center,87999,INT-H60JGRF
8692,WH-08692,Atlanta,Georgia,Distribution Center,7585,INT-MHKZPM3
8693,WH-08693,Charlotte,North Carolina,Cross Dock,30710,INT-RZKBRDZ
8694,WH-08694,Denver,Colorado,Fulfillment Center,25958,INT-8UPL9U2
8695,WH-08695,Boston,Massachusetts,Fulfillment Center,43591,INT-TWPQ4GO
8696,WH-08696,Dallas,Texas,Fulfillment Center,43363,INT-68Y9GC0
8697,WH-08697,Boston,Massachusetts,Regional DC,14724,INT-O05ZVQG
8698,WH-08698,Houston,Texas,Distribution Center,74233,INT-VYE56D2
8699,WH-08699,Houston,Texas,Distribution Center,38061,INT-06W2468
8700,WH-08700,Atlanta,Georgia,Cross Dock,52183,INT-YAJWRZV
8701,WH-08701,Portland,Oregon,Distribution Center,98066,INT-4HTRJ1F
8702,WH-08702,Seattle,Washington,Distribution Center,9758,INT-JRPTEXZ
8703,WH-08703,Austin,Texas,Distribution Center,91297,INT-19WZZZU
8704,WH-08704,Miami,Florida,Regional DC,96477,INT-VU7SIU7
8705,WH-08705,Phoenix,Arizona,Regional DC,9453,INT-8F4EULA
8706,WH-08706,Houston,Texas,Regional DC,89563,INT-66EAECB
8707,WH-08707,Denver,Colorado,Regional DC,75404,INT-VP3UM8L
8708,WH-08708,Portland,Oregon,Distribution Center,62321,INT-VZT0JVM
8709,WH-08709,Los Angeles,California,Regional DC,99520,INT-LTT30O0
8710,WH-08710,Detroit,Michigan,Cross Dock,15040,INT-RPPWYON
8711,WH-08711,Denver,Colorado,Cross Dock,33186,INT-CSTSZ90
8712,WH-08712,Houston,Texas,Regional DC,60011,INT-6LHUSYM
8713,WH-08713,Los Angeles,California,Cross Dock,87407,INT-KARJ53G
8714,WH-08714,Miami,Florida,Regional DC,21103,INT-6ZOLKAP
8715,WH-08715,New York,New York,Fulfillment Center,79722,INT-8VV27I1
8716,WH-08716,Houston,Texas,Regional DC,56880,INT-P58KBG2
8717,WH-08717,Portland,Oregon,Regional DC,31967,INT-ZJ9A32X
8718,WH-08718,Phoenix,Arizona,Fulfillment Center,5,INT-COP7GPE
8719,WH-08719,Charlotte,North Carolina,Fulfillment Center,80184,INT-82DIUXG
8720,WH-08720,Denver,Colorado,Fulfillment Center,76466,INT-O02BDB9
8721,WH-08721,Portland,Oregon,Distribution Center,34677,INT-9VS3CV0
8722,WH-08722,Phoenix,Arizona,Fulfillment Center,97900,INT-13RFFZO
8723,WH-08723,Phoenix,Arizona,Cross Dock,71661,INT-AJQM7S9
8724,WH-08724,New York,New York,Distribution Center,53325,INT-1YSH7QY
8725,WH-08725,Austin,Texas,Distribution Center,70116,INT-IQUWSB7
8726,WH-08726,Phoenix,Arizona,Distribution Center,79179,INT-DQL3YHX
8727,WH-08727,Miami,Florida,Distribution Center,56846,INT-G4PIKTW
8728,WH-08728,Seattle,Washington,Fulfillment Center,54993,INT-NQS1QLU
8729,WH-08729,Houston,Texas,Distribution Center,72940,INT-Q7QU4AV
8730,WH-08730,Denver,Colorado,Distribution Center,64145,INT-FBGTTN0
8731,WH-08731,Detroit,Michigan,Regional DC,45735,INT-OHE1DZ0
8732,WH-08732,New York,New York,Regional DC,49091,INT-7I8FYGE
8733,WH-08733,Miami,Florida,Fulfillment Center,86317,INT-BXZJOC6
8734,WH-08734,Charlotte,North Carolina,Regional DC,84175,INT-RVXRPW2
8735,WH-08735,Seattle,Washington,Fulfillment Center,14228,INT-93ROTP5
8736,WH-08736,Los Angeles,California,Cross Dock,45242,INT-Y2P7QMT
8737,WH-08737,Atlanta,Georgia,Fulfillment Center,87502,INT-0IORYI1
8738,WH-08738,Los Angeles,California,Fulfillment Center,74745,INT-IW10PQ0
8739,WH-08739,Atlanta,Georgia,Fulfillment Center,17283,INT-M29YQEC
8740,WH-08740,Phoenix,Arizona,Cross Dock,53772,INT-LLBLZDJ
8741,WH-08741,Boston,Massachusetts,Fulfillment Center,99024,INT-S7SV0PD
8742,WH-08742,Austin,Texas,Cross Dock,9221,INT-MQCM544
8743,WH-08743,Seattle,Washington,Cross Dock,12302,INT-O7JCJJJ
8744,WH-08744,,Unknown,Distribution Center,28745,INT-4APHLQX
8745,WH-08745,Atlanta,Georgia,Distribution Center,49418,INT-2HWSEI8
8746,WH-08746,Los Angeles,California,Cross Dock,7515,INT-DC79B34
8747,WH-08747,Boston,Massachusetts,Fulfillment Center,61143,INT-P445MI1
8748,WH-08748,Denver,Colorado,Distribution Center,89537,INT-9WDVXFK
8749,WH-08749,Portland,Oregon,Cross Dock,53886,INT-JQMUMMS
8750,WH-08750,Seattle,Washington,Regional DC,43128,INT-XN8REC2
8751,WH-08751,Atlanta,Georgia,Cross Dock,98892,INT-7LVMF34
8752,WH-08752,Seattle,Washington,Fulfillment Center,50141,INT-61QENY3
8753,WH-08753,Houston,Texas,Regional DC,20211,INT-8ZMKQYH
8754,WH-08754,Seattle,Washington,Distribution Center,99595,INT-LNW098N
8755,WH-08755,Detroit,Michigan,Regional DC,27437,INT-XM8AELM
8756,WH-08756,Los Angeles,California,Regional DC,65266,INT-THM3XER
8757,WH-08757,Atlanta,Georgia,Fulfillment Center,10486,INT-T3BADDR
8758,WH-08758,Atlanta,Georgia,Fulfillment Center,91051,INT-P61XW5D
8759,WH-08759,Miami,Florida,Regional DC,64188,INT-ZWC4YC7
8760,WH-08760,New York,New York,Regional DC,37741,INT-ZK23FGB
8761,WH-08761,Denver,Colorado,Regional DC,98214,INT-YT6J4NU
8762,WH-08762,Dallas,Texas,Cross Dock,33215,INT-R1X0T27
8763,WH-08763,Miami,Florida,Cross Dock,9999999,INT-407ZOH5
8764,WH-08764,Los Angeles,California,Regional DC,73443,INT-EGCFV2G
8765,WH-08765,Phoenix,Arizona,Distribution Center,53853,INT-HT8KOYI
8766,WH-08766,Portland,Oregon,Regional DC,72855,INT-88YQF2I
8767,WH-08767,Boston,Massachusetts,Fulfillment Center,77716,INT-GAQH6K8
8768,WH-08768,Charlotte,North Carolina,Cross Dock,35432,INT-TA2UAHC
8769,WH-08769,HOUSTON,Unknown,Fulfillment Center,13001,INT-3DZGPAD
8770,WH-08770,Charlotte,North Carolina,Distribution Center,60524,INT-3L2807I
8771,WH-08771,Denver,Colorado,Cross Dock,27876,INT-441QTOU
8772,WH-08772,Houston,Texas,Cross Dock,36823,INT-ABFM5A3
8773,WH-08773,Chicago,Illinois,Distribution Center,95981,INT-P7DUEGU
8774,WH-08774,Phoenix,Arizona,Fulfillment Center,65039,INT-O5KVW4F
8775,WH-08775,Seattle,Washington,Cross Dock,29507,INT-FXS0CRL
8776,WH-08776,Phoenix,Arizona,Fulfillment Center,87352,INT-L8FSOMM
8777,WH-08777,Charlotte,North Carolina,Cross Dock,42600,INT-FSLZEWB
8778,WH-08778,Denver,Colorado,Fulfillment Center,15274,INT-H60OF64
8779,WH-08779,Seattle,Washington,Distribution Center,88042,INT-Q6Q22OO
8780,WH-08780,Seattle,Washington,Cross Dock,98643,INT-V7ZMSAM
8781,WH-08781,,Unknown,Cross Dock,41069,INT-86T49C1
8782,WH-08782,Chicago,Illinois,Cross Dock,93699,INT-VFFIM7F
8783,WH-08783,Boston,Massachusetts,Fulfillment Center,16014,INT-0KXY4U7
8784,WH-08784,Portland,Oregon,Fulfillment Center,23341,INT-4KIM1GR
8785,WH-08785,Charlotte,North Carolina,Regional DC,82860,INT-IPDGEKU
8786,WH-08786,Los Angeles,California,Regional DC,59112,INT-0YOFQ3R
8787,WH-08787,Seattle,Washington,Regional DC,24283,INT-SN6KIMN
8788,WH-08788,Dallas,Texas,Cross Dock,81494,INT-K9ADIG7
8789,WH-08789,Boston,Massachusetts,Distribution Center,54068,INT-IBZ54E9
8790,WH-08790,Los Angeles,California,Fulfillment Center,65284,INT-OL7PJ2V
8791,WH-08791,Chicago,Illinois,Cross Dock,71849,INT-330UDBL
8792,WH-08792,Los Angeles,California,Cross Dock,12485,INT-ZXHFONG
8793,WH-08793,Chicago,Illinois,Regional DC,6407,INT-U8KN7FP
8794,WH-08794,Denver,Colorado,Regional DC,93343,INT-0L00U66
8795,WH-08795,Austin,Texas,Distribution Center,28741,INT-714CT1P
8796,WH-08796,Chicago,Illinois,Cross Dock,5397,INT-UDP48JQ
8797,WH-08797,Houston,Texas,Fulfillment Center,35293,INT-2IX2GII
8798,WH-08798,Seattle,Washington,Distribution Center,62718,INT-IRDABSN
8799,WH-08799,Phoenix,Arizona,Distribution Center,17585,INT-FJOWW5T
8800,WH-08800,New york,Unknown,Regional DC,61725,INT-A8TDGPE
8801,WH-08801,Austin,Texas,Distribution Center,94776,INT-Q2P19SL
8802,WH-08802,,Unknown,Fulfillment Center,99255,INT-UZJ2FC6
8803,WH-08803,Boston,Massachusetts,Distribution Center,64964,INT-SHFHAAH
8804,WH-08804,Miami,Florida,Cross Dock,6759,INT-5DBCV8J
8805,WH-08805,Chicago,Illinois,Fulfillment Center,75610,INT-745EOUO
8806,WH-08806,Houston,Texas,Cross Dock,55141,INT-X2P7R0A
8807,WH-08807,Phoenix,Arizona,Distribution Center,79315,INT-6QFU96F
8808,WH-08808,Miami,Florida,Regional DC,13045,INT-TOPWHBL
8809,WH-08809,Denver,Colorado,Regional DC,7099,INT-8OD946P
8810,WH-08810,Detroit,Michigan,Distribution Center,39687,INT-HQLHGA9
8811,WH-08811,Portland,Oregon,Regional DC,62169,INT-9Z0RE70
8812,WH-08812,Houston,Texas,Regional DC,68279,INT-TN9EN6I
8813,WH-08813,Seattle,Washington,Fulfillment Center,27075,INT-IWIJL49
8814,WH-08814,Boston,Massachusetts,Distribution Center,65323,INT-HIJZ3UC
8815,WH-08815,New York,New York,Distribution Center,60364,INT-KKIGB17
8816,WH-08816,Phoenix,Arizona,Regional DC,33471,INT-7AMW54G
8817,WH-08817,Atlanta,Georgia,Cross Dock,96370,INT-XNC8KOJ
8818,WH-08818,Austin,Texas,Cross Dock,42053,INT-3ITOOBJ
8819,WH-08819,Charlotte,North Carolina,Cross Dock,13778,INT-0TBCOSO
8820,WH-08820,Seattle,Washington,Cross Dock,66823,INT-9LI4XDQ
8821,WH-08821,Boston,Massachusetts,Regional DC,31236,INT-SLAJZEH
8822,WH-08822,Houston,Texas,Regional DC,13077,INT-HXSTTIB
8823,WH-08823,Houston,Texas,Cross Dock,35798,INT-NXDTHPS
8824,WH-08824,Atlanta,Georgia,Cross Dock,36538,INT-6R3QFCS
8825,WH-08825,,Unknown,Distribution Center,45576,INT-VQ2X0VD
8826,WH-08826,Austin,Texas,Distribution Center,77053,INT-RWB6EUP
8827,WH-08827,Detroit,Michigan,Regional DC,67716,INT-B0LHE8K
8828,WH-08828,Detroit,Michigan,Regional DC,76132,INT-EMXI2ZK
8829,WH-08829,Detroit,Michigan,Cross Dock,51849,INT-2BXE11J
8830,WH-08830,Charlotte,North Carolina,Cross Dock,84090,INT-R7LC4H5
8831,WH-08831,Denver,Colorado,Distribution Center,31418,INT-J08TR45
8832,WH-08832,Dallas,Texas,Distribution Center,55685,INT-6SCEI7B
8833,WH-08833,Atlanta,Georgia,Cross Dock,17818,INT-QX0MM0M
8834,WH-08834,Los Angeles,California,Regional DC,6815,INT-QUYXYKL
8835,WH-08835,Phoenix,Arizona,Cross Dock,45085,INT-PUJUSHL
8836,WH-08836,Boston,Massachusetts,Regional DC,93153,INT-7OAE38Q
8837,WH-08837,Denver,Colorado,Distribution Center,55621,INT-L9AVXC5
8838,WH-08838,Dallas,Texas,Cross Dock,50528,INT-0UV1GDM
8839,WH-08839,Dallas,Texas,Cross Dock,95671,INT-D9MGS5T
8840,WH-08840,Denver,Colorado,Regional DC,56862,INT-8GU5O1Y
8841,WH-08841,Chicago,Illinois,Fulfillment Center,56861,INT-HBQ4Z59
8842,WH-08842,Denver,Colorado,Regional DC,15264,INT-KMQGER6
8843,WH-08843,Los Angeles,California,Regional DC,44372,INT-991L2EW
8844,WH-08844,Austin,Texas,Distribution Center,50990,INT-VP5RO72
8845,WH-08845,Austin,Texas,Fulfillment Center,17846,INT-BAB9DWX
8846,WH-08846,Charlotte,North Carolina,Distribution Center,49785,INT-W13BDUU
8847,WH-08847,Phoenix,Arizona,Fulfillment Center,22759,INT-031T9I9
8848,WH-08848,Seattle,Washington,Fulfillment Center,23061,INT-TWAZ64Y
8849,WH-08849,Chicago,Illinois,Fulfillment Center,73514,INT-1LEDRQU
8850,WH-08850,Phoenix,Arizona,Distribution Center,79453,INT-Q72RUV1
8851,WH-08851,Houston,Texas,Regional DC,95286,INT-QSO9A35
8852,WH-08852,Los Angeles,California,Distribution Center,64813,INT-QYTZ72R
8853,WH-08853,Detroit,Michigan,Fulfillment Center,91223,INT-3P2V9V0
8854,WH-08854,Los angeles,Unknown,Distribution Center,36015,INT-0VBWYEC
8855,WH-08855,Atlanta,Georgia,Fulfillment Center,23126,INT-17HYI2X
8856,WH-08856,Denver,Colorado,Distribution Center,71886,INT-RV6TEF3
8857,WH-08857,Phoenix,Arizona,Fulfillment Center,8785,INT-WHCFVG9
8858,WH-08858, New York,New York,Fulfillment Center,36037,INT-NO2TBGI
8859,WH-08859,Dallas,Texas,Fulfillment Center,82571,INT-P52RKTL
8860,WH-08860,Phoenix,Arizona,Regional DC,31496,INT-T161TUS
8861,WH-08861,Boston,Massachusetts,Regional DC,76434,INT-00CG31L
8862,WH-08862,Seattle,Washington,Cross Dock,37735,INT-F0RE9OI
8863,WH-08863,Seattle,Washington,Fulfillment Center,44604,INT-K4ASG89
8864,WH-08864,Houston,Texas,Cross Dock,79053,INT-2CG8LQD
8865,WH-08865,Portland,Oregon,Regional DC,76696,INT-MAXKPY2
8866,WH-08866,Miami,Florida,Fulfillment Center,34343,INT-S0CMTIA
8867,WH-08867,Houston,Texas,Distribution Center,79981,INT-VXE4SFL
8868,WH-08868,Chicago,Illinois,Distribution Center,60962,INT-6I71SWB
8869,WH-08869,New York,New York,Regional DC,57602,INT-69803X3
8870,WH-08870,Dallas,Texas,Cross Dock,15849,INT-6BG3FX8
8871,WH-08871,Dallas,Texas,Cross Dock,40521,INT-V9IQOBA
8872,WH-08872,Charlotte,North Carolina,Distribution Center,79533,INT-HYWDPUP
8873,WH-08873,Dallas,Texas,Cross Dock,63382,INT-DS3I8QJ
8874,WH-08874,Chicago,Illinois,Distribution Center,72121,INT-GA4QHOS
8875,WH-08875,Phoenix,Arizona,Cross Dock,46006,INT-5XJC4TX
8876,WH-08876,Phoenix,Arizona,Regional DC,79192,INT-GAI2F9M
8877,WH-08877,Dallas,Texas,Distribution Center,57205,INT-TYD5T0Y
8878,WH-08878,Atlanta,Georgia,Fulfillment Center,26073,INT-TEZXBPR
8879,WH-08879,Denver,Colorado,Cross Dock,12945,INT-9ERXNRY
8880,WH-08880,Boston,Massachusetts,Distribution Center,89582,INT-KSXKE76
8881,WH-08881,Chicago,Illinois,Regional DC,23913,INT-6GKM32X
8882,WH-08882,Austin,Texas,Fulfillment Center,53020,INT-42FJOMI
8883,WH-08883,Portland,Oregon,Distribution Center,72399,INT-PMMBUJW
8884,WH-08884,Atlanta,Georgia,Cross Dock,85970,INT-8QI0WG1
8885,WH-08885,Austin,Texas,Fulfillment Center,66541,INT-NTX5CXM
8886,WH-08886,New York,New York,Distribution Center,29988,INT-SZ1JW6H
8887,WH-08887,Atlanta,Georgia,Distribution Center,62186,INT-XINPICD
8888,WH-08888,Chicago,Illinois,Regional DC,95612,INT-PWCAPHK
8889,WH-08889,Denver,Colorado,Fulfillment Center,66795,INT-FE4243Y
8890,WH-08890,Boston,Massachusetts,Fulfillment Center,84654,INT-DAPN9CP
8891,WH-08891,Dallas,Texas,Cross Dock,66262,INT-YZQ0UCP
8892,WH-08892,Portland,Oregon,Fulfillment Center,28302,INT-LJ4SMY4
8893,WH-08893,Atlanta,Georgia,Distribution Center,75079,INT-OJV28E1
8894,WH-08894,Dallas,Texas,Distribution Center,7945,INT-NY5RTLS
8895,WH-08895,Phoenix,Arizona,Fulfillment Center,53303,INT-MOE8GTA
8896,WH-08896,New York,New York,Cross Dock,5000000,INT-YIAP6LX
8897,WH-08897,Phoenix,Arizona,Cross Dock,44431,INT-GV1TRD5
8898,WH-08898,Detroit,Michigan,Distribution Center,11002,INT-64HDA3B
