order_id,customer_id,order_date,warehouse_id,order_status,shipment_status,payment_method,shipping_mode,session_id
37688,163514,09-01-2023,8938,Shipped,Returned,Cash on Delivery,Same Day,SID-wTZF3LxqRDfg
37689,187823,01-13-2025,6648,Pending,Returned,Credit Card,Standard,SID-PYYCZRu6TUYR
37690,208554,"Dec 08, 2023",2361,Delivered,Packed,Debit Card,Express,SID-NKyqFRvQfqji
37691,121757,2023-04-05,7515,Delivered,In Transit,Wallet,Next Day,SID-7iMKt4jiovPV
37692,129430,05-30-2025,9761,Shipped,Packed,Wallet,Express,SID-CTn17kqjSiSl
37693,219030,01-28-2024,3790,Pending,In Transit,Cash on Delivery,Next Day,SID-p3x2MIIOuhpU
37694,220812,02-23-2024,888,Cancelled,Returned,Debit Card,Same Day,SID-RULQ5MLMw0ld
37695,151275,"Oct 25, 2024",5470,Shipped,Packed,Wallet,Next Day,SID-BtvfICUmqpcL
37696,208585,11-25-2023,1953,Pending,Packed,Cash on Delivery,Standard,SID-S56MJX0507CI
37697,244882,04-12-2024,5311,Pending,In Transit,Credit Card,Standard,SID-H17eNKSiDdz0
37698,205399,2024-09-02,4512,Processing,Delivered,Cash on Delivery,Same Day,SID-BBPF4R7o8EL7
37699,176265,16/01/2024,7359,Cancelled,Returned,Credit Card,Next Day,SID-pkFXBkAPJJLz
37700,191040,2024-12-23,5222,Cancelled,Returned,Debit Card,Same Day,SID-0y1e9chI1P9V
37701,133046,14/01/2023,288,Cancelled,Packed,Debit Card,Same Day,SID-nj1UR1xxuo9h
37702,152055,26/09/2024,7736,Returned,Packed,Cash on Delivery,Same Day,SID-2GsxDc3YjhZI
37703,191084,28/03/2023,1486,Delivered,Packed,Wallet,Express,SID-GlWGL7n1TtAh
37704,191858,"Nov 10, 2024",9699,Returned,Delivered,Wallet,Next Day,SID-2blY3nWJ0pwI
37705,118245,"May 13, 2024",8246,Returned,Returned,Cash on Delivery,Standard,SID-5FN83JfchRu6
37706,142516,2025-02-17,4024,Cancelled,Not Shipped,Credit Card,Same Day,SID-hUvrWHoM2HzY
37707,114646,24/03/2023,2183,Processing,In Transit,UPI,Express,SID-K9AE8sLA2gkW
37708,171791,"Feb 24, 2023",6785,Returned,Not Shipped,Debit Card,Same Day,SID-ctQItwtrAORI
37709,246817,2023-03-12,4027,Delivered,In Transit,UPI,Same Day,SID-9VSN74IGZWWD
37710,197470,2025-05-02,7737,Cancelled,Returned,Net Banking,Standard,SID-imzHYmoSg02o
37711,210639,2024-02-13,8143,Delivered,Returned,Net Banking,Standard,SID-hmHZ2LE995Sp
37712,248419,"Mar 20, 2023",4964,Cancelled,In Transit,Wallet,Standard,SID-yY2p4oNJMWMn
37713,173121,11-25-2023,9525,Pending,Packed,Cash on Delivery,Express,SID-OmU4BrZa8YBt
37714,118783,21/05/2025,9647,Returned,In Transit,Wallet,Standard,SID-VqlxbcZ4h1hZ
37715,248865,2023-01-15,322,Processing,Not Shipped,Credit Card,Same Day,SID-bzb4ZpvMKBuK
37716,139114,18/03/2023,3053,Returned,Returned,Credit Card,Same Day,SID-O1hhmvUXvqTp
37717,195375,"Oct 12, 2023",1745,Delivered,Returned,Cash on Delivery,Express,SID-W8YHPfGTKzg5
37718,106383,04-18-2024,7613,Delivered,Delivered,Cash on Delivery,Standard,SID-GOelOjjjQcJF
37719,243363,07/05/2024,6189,Delivered,Returned,Debit Card,Standard,SID-k4K11F8vByzR
37720,142640,2024-06-08,9909,Cancelled,In Transit,Net Banking,Standard,SID-NS4ZalV8mFiD
37721,216743,"Aug 16, 2024",8557,Cancelled,Delivered,Debit Card,Next Day,SID-b8Dh41tEUEbo
37722,222706,13/02/2024,3589,Shipped,Packed,Credit Card,Next Day,SID-RmaKiMs5uQFM
37723,196802,08-27-2023,3420,Delivered,Packed,Credit Card,Same Day,SID-CK8twdvgVSG5
37724,126840,07-18-2024,5685,Cancelled,Returned,Credit Card,Express,SID-6o66IMex1r9V
37725,152543,17/08/2024,9054,Processing,In Transit,UPI,Same Day,SID-TbYgTKzOS5pQ
37726,214980,10-31-2024,2147,Pending,Not Shipped,Cash on Delivery,Express,SID-4m5fJzbMvaXn
37727,150629,02-09-2025,9010,Delivered,Returned,Cash on Delivery,Same Day,SID-wRSkOQYPTl6D
37728,210595,17/05/2023,1440,Shipped,Delivered,UPI,Same Day,SID-FACcuMuHou4Y
37729,223550,2023-06-16,2651,Cancelled,In Transit,UPI,Standard,SID-Dhhj3eKPrhti
37730,240187,2024-03-20,1714,Pending,Delivered,Wallet,Same Day,SID-sA0llV4ux7c9
37731,114727,05-05-2025,1696,Shipped,Delivered,Wallet,Standard,SID-qMfD5XiIwGiB
37732,155083,02/05/2023,3977,Pending,Not Shipped,Cash on Delivery,Standard,SID-EJfV1rCTsYTe
37733,143930,2023-04-21,735,Returned,In Transit,Credit Card,Same Day,SID-fcvThOjNsqDg
37734,149150,"Jul 01, 2024",3498,Pending,Not Shipped,Credit Card,Express,SID-XsEroczkZtTH
37735,147997,14/03/2024,5829,Processing,Delivered,Debit Card,Same Day,SID-SnSULzrJTfmi
37736,128769,11-13-2023,3903,Delivered,Not Shipped,Net Banking,Express,SID-9aQmK5gR4kf2
37737,132523,06/04/2024,989,Returned,In Transit,Net Banking,Standard,SID-LbxOOe4V0pYs
37738,122950,2023-10-01,8601,Pending,In Transit,Credit Card,Express,SID-hkS9URPO2cMZ
37739,202353,2023-12-25,8643,Shipped,Delivered,Net Banking,Express,SID-cwyrtpQLDrRI
37740,166417,19/12/2023,3201, Returned ,In Transit,Cash on Delivery,Same Day,SID-dcbZ0yorwEDT
37741,230294,"Mar 18, 2025",551,Processing,In Transit,Credit Card,Next Day,SID-ofbYwuaBrS1Y
37742,178166,"Feb 19, 2025",3340,Returned,In Transit,Net Banking,Same Day,SID-wMsFxet8OY6V
37743,108051,"May 23, 2025",5247,Processing,Packed,Cash on Delivery,Standard,SID-bXDsJtE4oVPg
37744,192709,"Aug 22, 2023",8984,Pending,Not Shipped,UPI,Same Day,SID-SIpKyiiD4h5k
37745,188208,2025-05-28,3468,Returned,Returned,Net Banking,Next Day,SID-g6gHDo5Os62H
37746,155738,12-26-2023,1408,Shipped,Returned,Debit Card,Express,SID-Ok68J48IEO83
37747,236420,"Jan 03, 2024",3584,Delivered,Packed,UPI,Express,SID-DwY4QYIjwJry
37748,225537,"Apr 13, 2025",4441,Processing,Returned,Wallet,Express,SID-uLubtGj16nQU
37749,108702,15/05/2024,7277,Shipped,In Transit,Wallet,Next Day,SID-en2GDR1m2flY
37750,246449,09-20-2024,4718,Pending,Packed,Debit Card,Next Day,SID-rxpXICj5vzZy
37751,188061,03-04-2025,5215,Returned,Not Shipped,UPI,Next Day,SID-ny3FwxP69WjZ
37752,179104,21/01/2024,1262,Cancelled,Delivered,Cash on Delivery,Same Day,SID-xEVjDfcvSm2h
37753,246163,"Aug 20, 2024",8342,Processing,Packed,Wallet,Next Day,SID-5rxu2IFkwTcD
37754,116719,09-13-2024,6441,Delivered,Returned,Credit Card,Next Day,SID-LgF9AmHw4do9
37755,165470,2024-02-11,4381,Pending,Delivered,Net Banking,Next Day,SID-WBoeUFid0nLC
37756,248635,2023-05-05,1315,Delivered,Returned,UPI,Express,SID-qyJmYoOvb6SE
37757,238917,"Feb 05, 2025",1206,Shipped,In Transit,Net Banking,Express,SID-trIZQRMw7I9G
37758,189674,18/05/2023,6259,Returned,In Transit,Net Banking,Same Day,SID-yXpT8jCEVxXD
37759,150651,08-18-2024,4855,Pending,Packed,Net Banking,Express,SID-hZRB3bJa5LXU
37760,168400,"Mar 03, 2024",2110,Cancelled,Delivered,UPI,Same Day,SID-guygBINqYnig
37761,161311,05-26-2023,572,Cancelled,Not Shipped,UPI,Same Day,SID-Gw8uQxijpCoL
37762,134481,2023-10-23,3304,Processing,Returned,Net Banking,Same Day,SID-wtMo4zzO2Jid
37763,219542,"Aug 28, 2023",3615,Cancelled,Returned,Net Banking,Express,SID-gJewjXiAUtrG
37764,150088,03-30-2024,1553,Returned,In Transit,Debit Card,Same Day,SID-DyB3ioKq8lsy
37765,187011,"Apr 14, 2024",7219,Processing,Returned,UPI,Next Day,SID-pVBOKU0PADFr
37766,225951,20/01/2023,684,Shipped,Delivered,Wallet,Standard,SID-F7SUrJzJ2v9D
37767,170321,04/09/2023,1970,Pending,Not Shipped,Wallet,Express,SID-bBrHeBWkOjbR
37768,206212,01-05-2023,9609,Shipped,In Transit,Net Banking,Same Day,SID-4jFIlsszi2I8
37769,239317,06-14-2025,8542,Pending,Packed,Wallet,Next Day,SID-o14fr2C5oz5u
37770,224660,05-10-2025,5382,Shipped,In Transit,Credit Card,Same Day,SID-bZtb8pwgVA9A
37771,124717,17/01/2023,7284,Processing,Not Shipped,Debit Card,Same Day,SID-4ndDpPdga3pr
37772,236817,02-08-2025,6920,,Delivered,UPI,Standard,SID-CvnSFNNJ34ZY
37773,117807,2023-11-23,4327,Pending,Delivered,Wallet,Same Day,SID-M2hOhD3yQDPA
37774,133302,"Feb 09, 2024",6831,Pending,Packed,Credit Card,Same Day,SID-B7wPtvH9vt2V
37775,193155,11-10-2024,8488,Shipped,Delivered,Cash on Delivery,Next Day,SID-U2N1bk7JV9IU
37776,160035,22/02/2025,2191,Delivered,Not Shipped,Cash on Delivery,Standard,SID-24aanpFkdwXt
37777,132445,21/07/2023,6720,Processing,Delivered,Debit Card,Same Day,SID-XeCDgnCs9YmG
37778,116142,2023-07-21,6474,Processing,Not Shipped,Wallet,Standard,SID-8JwA2DMxQQzR
37779,150078,"Jul 18, 2024",3418,Delivered,Not Shipped,Cash on Delivery,Same Day,SID-gxgYhY5W01f5
37780,139730,07-28-2024,10043,Delivered,Packed,Cash on Delivery,Next Day,SID-Z2IW1u9ACBRi
37781,190076,"Sep 05, 2023",4126,Shipped,Not Shipped,Credit Card,Same Day,SID-SL5D3kwRAglw
37782,205490,"Mar 10, 2024",2058,Processing,Returned,Cash on Delivery,Express,SID-kvPO1yInVrlr
37783,146948,"Feb 26, 2023",9276,Returned,Delivered,Credit Card,Next Day,SID-pzaqaQvJO8vG
37784,243969,"Sep 09, 2024",1628,Shipped,Delivered,Cash on Delivery,Next Day,SID-Jl5z2P4rFoV0
37785,176525,13/02/2024,9234,Pending,Delivered,UPI,Same Day,SID-DTTkgo4E9s7O
37786,110923,06-30-2024,4886,Shipped,In Transit,Wallet,Same Day,SID-ANiH3g0Lu2nJ
37787,201938,22/05/2023,9755,Shipped,Packed,UPI,Next Day,SID-3QqnwdiY3jVe
37788,231498,"Oct 20, 2023",6048,Pending,Delivered,Wallet,Standard,SID-5zXcffiAiXSn
37789,182907,08-23-2023,5303,Processing,Not Shipped,Credit Card,Same Day,SID-4acYFiTZlMeh
37790,146604,"Jan 13, 2025",9605,Cancelled,Returned,Cash on Delivery,Same Day,SID-4WK1TOhgUSzG
37791,192456,01-30-2025,9776,Cancelled,Not Shipped,UPI,Standard,SID-nnZ75SYLl6iz
37792,189993,"Dec 02, 2023",5826,Delivered,In Transit,Credit Card,Express,SID-VU5qYeQlwuqh
37793,165391,2024-03-14,7704,Shipped,Returned,Net Banking,Standard,SID-kXdSFz9lfWPd
37794,174379,2023-10-05,1386,Processing,Returned,Wallet,Standard,SID-bjMOn7u9z9Pt
37795,164747,05-24-2024,6869,Pending,Not Shipped,Net Banking,Express,SID-HyZrwt2j4fsx
37796,229851,23/02/2023,6761,Returned,Delivered,UPI,Express,SID-iIQALzKl8Vkh
37797,225682,02-26-2024,1849,Shipped,Not Shipped,Net Banking,Express,SID-yULp1H5Z9qkW
37798,221667,05-11-2023,4435,Delivered,In Transit,UPI,Standard,SID-zSNKW4pz7p48
37799,111748,12/10/2024,8151,Returned,Packed,Debit Card,Express,SID-7SdWYfuO657B
37800,114366,"Feb 28, 2023",6871,Pending,Delivered,UPI,Next Day,SID-mDPF0UJGuHaH
37801,201989,02/07/2024,6317,Delivered,Packed,Net Banking,Next Day,SID-G6WkeHKsqSw0
37802,230273,25/02/2024,8627,Shipped,Delivered,Wallet,Same Day,SID-yoMAfw8WpAAv
37803,203132,11-18-2024,6037,Pending,In Transit,Net Banking,Same Day,SID-LVkiRGz31qJ0
37804,150492,2024-02-04,9065,Shipped,Not Shipped,Wallet,Express,SID-3u2nVwNtxUoj
37805,165827,2023-10-26,5849, Pending ,In Transit,Debit Card,Same Day,SID-Et5k0PrbAvMr
37806,162632,22/10/2023,6876,Pending,Delivered,Wallet,Same Day,SID-JodGJhpwBmlI
37807,203554,03-07-2023,3011,Processing,Not Shipped,UPI,Standard,SID-NHb4jC7kz3UK
37808,162314,"Oct 22, 2023",9011,Delivered,Not Shipped,Credit Card,Same Day,SID-Wp8t4kzw5W7o
37809,161236,05/06/2025,6335,Shipped,Not Shipped,Wallet,Same Day,SID-8BBj8wqUD9SF
37810,137721,"May 02, 2023",5796,Shipped,Delivered,UPI,Standard,SID-eXR5OdQ8CmTQ
37811,121738,05-12-2023,6925,Pending,Returned,Wallet,Same Day,SID-81FLFQQ7FRu3
37812,205385,09-14-2023,5781,Processing,Packed,Cash on Delivery,Standard,SID-Lkn2vbpXblZ8
37813,171349,17/07/2023,7453, Cancelled ,In Transit,Cash on Delivery,Standard,SID-J5ndKVWeD1Uq
37814,246655,11/08/2023,4393,Pending,Delivered,Wallet,Standard,SID-l4V08UlDiN2N
37815,225120,2025-02-21,3444,Cancelled,Packed,Debit Card,Same Day,SID-hdTKYusM5X7T
37816,154804,15/12/2024,5753,Cancelled,Not Shipped,Net Banking,Next Day,SID-7UhHGgfQpz54
37817,178099,2024-09-18,7875,Shipped,Returned,Credit Card,Same Day,SID-XUiWg89XX1an
37818,159679,01-08-2024,6325,Delivered,Delivered,UPI,Express,SID-3leoB4GxrNy8
37819,185149,2024-08-01,6439,Returned,Delivered,Cash on Delivery,Standard,SID-h1GFHIStwTvx
37820,156097,"Apr 25, 2023",7514,Shipped,Returned,Wallet,Express,SID-kPSFSgwbCIzL
37821,129126,"Feb 24, 2024",4333,Delivered,Not Shipped,Credit Card,Same Day,SID-zlZ9iR6AQNCl
37822,173396,2025-05-07,7311,Returned,Delivered,Cash on Delivery,Same Day,SID-I7KtXCCCDBow
37823,131146,20/05/2023,5833,Returned,Returned,Cash on Delivery,Same Day,SID-j4va9hxyT656
37824,206935,"Aug 02, 2024",4827,Processing,Delivered,Cash on Delivery,Next Day,SID-zwJKKJatZdVO
37825,111216,14/12/2024,3484,Delivered,Returned,Cash on Delivery,Standard,SID-T45hSoyW9kae
37826,140711,2025-04-02,1809,Cancelled,Packed,Credit Card,Next Day,SID-M42UZmSks5uD
37827,117481,22/12/2023,789,Delivered,Delivered,Credit Card,Standard,SID-BHSySV5Esxd2
37828,202273,"Sep 30, 2023",6969,Processing,Delivered,UPI,Standard,SID-7Z4nlORl5Pgn
37829,229545,2023-05-06,2850,Processing,In Transit,Cash on Delivery,Same Day,SID-CuqKXhqHvv0m
37830,136302,10-28-2023,6120,Cancelled,Packed,Cash on Delivery,Next Day,SID-gCd3DbGXldYb
37831,139823,12-03-2023,9121,Pending,Returned,Net Banking,Express,SID-o8X0UavViff6
37832,215352,03/12/2023,3770,Returned,Packed,Cash on Delivery,Same Day,SID-ZXhx9JjIcjsI
37833,147104,15/10/2024,1329,Delivered,In Transit,Debit Card,Same Day,SID-rwQTIudjJPyE
37834,217059,"Feb 02, 2024",8718,Delivered,In Transit,Wallet,Express,SID-5OGlE3nFYUi4
37835,134482,01-13-2024,7965,Delivered,Returned,Net Banking,Next Day,SID-q7vdXlKohbGH
37836,189745,01/07/2023,9908,,Packed,Cash on Delivery,Next Day,SID-6PgbyG6hh5te
37837,236879,25/08/2023,6765,Processing,In Transit,Cash on Delivery,Next Day,SID-Ht3T9zlxGdm5
37838,227292,"Dec 14, 2023",2420,Cancelled,Packed,UPI,Same Day,SID-7MAiOYRtkYFf
37839,118181,05/01/2024,1224,Processing,Not Shipped,Wallet,Same Day,SID-GrV0SwI1uoNJ
37840,210201,"Jan 05, 2024",1406,Pending,Delivered,Wallet,Express,SID-kYiRURJrlEjf
37841,150004,02-06-2025,10078,Cancelled,Delivered,Cash on Delivery,Same Day,SID-JKfcYtnrUk9c
37842,218492,05/08/2024,2480,Shipped,Returned,Net Banking,Express,SID-ujjbrPRAu46C
37843,246543,"Mar 23, 2023",1609,Processing,Packed,UPI,Express,SID-YOxndB7LcxCo
37844,131338,2024-06-20,7334,Cancelled,In Transit,Net Banking,Express,SID-XS4QfOx7VQs7
37845,145319,28/03/2024,6610,Processing,Delivered,Debit Card,Next Day,SID-1GVd7QYdlEKW
37846,190935,"Jul 04, 2024",6125,Pending,Returned,Wallet,Same Day,SID-h9Tbvd6eM4o6
37847,242885,"May 09, 2025",4203,Shipped,Not Shipped,Credit Card,Same Day,SID-lBPxQOXSwwNK
37848,145537,"May 07, 2024",1663,Cancelled,In Transit,UPI,Next Day,SID-Spgmx2cnhCcl
37849,152668,10-25-2023,3515,,In Transit,Net Banking,Same Day,SID-JUblrhTkUTMK
37850,195239,"Aug 15, 2024",1267,Delivered,Returned,Net Banking,Same Day,SID-hDV1QB3U6Oi7
37851,151795,"Apr 18, 2025",2631,Returned,Packed,Net Banking,Standard,SID-lJYuIznfD1Nr
37852,223724,11/08/2023,1143,Shipped,In Transit,UPI,Next Day,SID-FwasgWOpueFi
37853,225187,"Mar 02, 2025",2081,Returned,Packed,Net Banking,Next Day,SID-7bGuNVHS2Ovh
37854,115765,2023-04-25,679,Processing,Returned,Net Banking,Standard,SID-5heaz8cHIYds
37855,249145,01-18-2025,9866,Delivered,Not Shipped,Debit Card,Next Day,SID-t3qpHfrgYlQq
37856,184091,"Oct 12, 2024",8653,Cancelled,Not Shipped,Net Banking,Standard,SID-lO5U5Px5MVSI
37857,188598,"Feb 02, 2025",4360,Cancelled,Not Shipped,Net Banking,Express,SID-KDaKF1KtZNwl
37858,246254,29/04/2023,2844,Pending,Not Shipped,Wallet,Same Day,SID-MPDxfHdRX6AM
37859,215405,07/01/2024,7183,Shipped,Packed,Net Banking,Next Day,SID-m5LIoq2BLkOI
37860,217146,08-13-2024,5705,Cancelled,Packed,Debit Card,Standard,SID-OsGl6jeRi7S5
37861,191636,2023-10-22,3767,Returned,Returned,Wallet,Next Day,SID-nqzYo9PCHlAO
37862,239221,2024-12-29,1318,Shipped,Returned,Credit Card,Next Day,SID-9h5oK9lAHCG8
37863,187455,16/04/2025,6332, Processing ,Packed,Wallet,Next Day,SID-YtGQaR6hIPUx
37864,182923,27/03/2025,3046,Delivered,Delivered,Debit Card,Express,SID-XAHMJX8t3yyo
37865,182255,2024-11-03,8941,Cancelled,Packed,Wallet,Express,SID-9HxPH2Bx6anM
37866,163679,2025-01-22,5767,Pending,In Transit,Debit Card,Same Day,SID-YXTQLhuQzUjj
37867,244846,2025-05-26,449,Processing,Packed,Debit Card,Same Day,SID-xG50B6IcUQio
37868,169489,14/12/2024,6314,Processing,Packed,Debit Card,Express,SID-ep1jEXctjGX4
37869,241590,09-09-2024,8074,Cancelled,Not Shipped,Wallet,Express,SID-FUZZkBXW5r6o
37870,173585,15/07/2023,8122,Delivered,Packed,Debit Card,Same Day,SID-rE49CfvD0ZND
37871,141376,2023-11-27,6093,Cancelled,In Transit,Credit Card,Express,SID-rmrtIGTqsuM1
37872,228095,05-31-2025,4247,Processing,Returned,Cash on Delivery,Next Day,SID-DCC5IV1i6wwf
37873,186295,"Jul 09, 2024",9710,Delivered,Returned,UPI,Standard,SID-1wO7Yh512HR5
37874,168850,"Jun 14, 2023",7267,Pending,Packed,UPI,Same Day,SID-Rc5qnKCSYlMu
37875,155583,2024-05-18,8784,Processing,Delivered,Cash on Delivery,Next Day,SID-QKleiLodzIiy
37876,248232,06-11-2024,9644,Pending,Packed,Net Banking,Same Day,SID-Vrp4hNjGTpjl
37877,169988,"Dec 19, 2023",9791,Pending,In Transit,UPI,Same Day,SID-3lIWs3piA7Ng
37878,211805,03/03/2024,9643,Shipped,Returned,Cash on Delivery,Next Day,SID-fkKWGamEdiRs
37879,188252,"Sep 27, 2024",6155,Processing,In Transit,Credit Card,Express,SID-Z3LQdtpTFGBm
37880,103415,"Jun 30, 2024",1165,Delivered,Packed,Net Banking,Express,SID-rGdEKmJ1wHzZ
37881,146361,2024-07-23,3840,Shipped,Returned,Net Banking,Same Day,SID-AbGIunQt97r6
37882,117809,2025-04-18,4538,Processing,Not Shipped,Wallet,Next Day,SID-8u7iZVN7rwl4
37883,240919,2024-11-17,4648,Shipped,Returned,UPI,Next Day,SID-UxNHEnIdlqB3
37884,127635,03-14-2025,9809,Returned,Delivered,Credit Card,Next Day,SID-nx7jpE2vnvG7
37885,244712,10/09/2024,10145,Pending,Returned,UPI,Next Day,SID-SJYockpQ4hCH
37886,126688,07/07/2024,5728,Returned,Returned,UPI,Standard,SID-VDNgoxweLncA
37887,161591,"Jul 26, 2023",5916,Returned,Packed,Debit Card,Express,SID-5Gbpp7hFD9AV
37888,234155,2025-04-12,4739,Processing,Returned,Cash on Delivery,Standard,SID-5xCmjfIHUqVa
37889,184358,2025-03-09,3275,Shipped,Not Shipped,Wallet,Standard,SID-Xj4ou2hB4m3R
37890,234910,26/12/2023,5866,Pending,Not Shipped,Cash on Delivery,Same Day,SID-26Swuqoclrk8
37891,166038,15/01/2025,3753,Pending,Not Shipped,Wallet,Standard,SID-p2C0gw8n2nW1
37892,101377,08-10-2024,847,Pending,Not Shipped,Cash on Delivery,Standard,SID-ZW0rUMqKaeou
37893,229852,16/12/2023,123,Pending,Delivered,Credit Card,Same Day,SID-JlarUqdvRRGt
37894,197346,2023-05-07,8576,,Packed,Cash on Delivery,Same Day,SID-rzsRrFYMYYV0
37895,130863,19/01/2024,1903,Shipped,Delivered,UPI,Same Day,SID-VsBSQjMz7Z27
37896,185930,03-05-2023,6445,Returned,Delivered,Cash on Delivery,Next Day,SID-6YdAG1f8rk4T
37897,154251,"Sep 11, 2024",9010,Processing,Packed,UPI,Standard,SID-l6fVhywZ9guP
37898,170018,2023-12-07,575,Returned,In Transit,Credit Card,Standard,SID-C7lNEaBKjTWo
37899,219533,"Jan 15, 2025",1302,Processing,Packed,Net Banking,Next Day,SID-ndbwIKOHzdrB
37900,225398,2024-07-01,7630,Returned,Returned,UPI,Same Day,SID-4BanUtmCzCMc
37901,171836,2024-12-12,7646,Returned,Returned,Wallet,Express,SID-avTbw7X1QHcB
37902,160539,08-18-2023,9926,Delivered,Packed,Cash on Delivery,Same Day,SID-u25Ouw37cadx
37903,244547,2023-06-14,2657, Shipped ,Not Shipped,UPI,Same Day,SID-WnVU23uvAXyw
37904,190405,"Jan 31, 2025",8124,Pending,Not Shipped,UPI,Standard,SID-6kW3qtv4b9JE
37905,248735,"Jun 16, 2025",9034,Cancelled,Packed,Credit Card,Same Day,SID-B5Tdl7bABZxG
37906,214554,10-10-2024,8400,Returned,Packed,Credit Card,Express,SID-evQ872cXMC0T
37907,191551,26/04/2025,1049,Cancelled,Not Shipped,UPI,Next Day,SID-LElAfEYGIgVJ
37908,142581,2024-07-19,5993,Processing,In Transit,Net Banking,Next Day,SID-bJlff5orjEMK
37909,229203,"May 16, 2023",9907,Processing,Returned,Net Banking,Express,SID-Eavr1F09zWJh
37910,240808,"Sep 10, 2023",2892,Processing,Packed,UPI,Standard,SID-sb5bwdin5ZNT
37911,227409,28/03/2024,6571,Delivered,In Transit,Debit Card,Next Day,SID-nkhUNXj2RQan
37912,193610,2024-11-09,8803,Pending,Packed,UPI,Next Day,SID-6NU0daZ8UqzC
37913,180858,"Jan 01, 2023",2823,Pending,Returned,Wallet,Express,SID-pKzOoWpJ0rVV
37914,189295,2025-01-06,2603,Cancelled,In Transit,UPI,Standard,SID-FFgm3LKm5eZn
37915,232949,04/02/2024,9953,Processing,In Transit,Net Banking,Next Day,SID-4yeClpx8Hj72
37916,173649,25/01/2025,7910,Processing,Not Shipped,Credit Card,Express,SID-Vl1yZ6vLNyeG
37917,245681,2025-02-23,9978,Cancelled,Packed,Net Banking,Standard,SID-PrV9TImOf1ve
37918,173442,2024-11-29,155,Shipped,Returned,Wallet,Same Day,SID-r6i2doX7lY6l
37919,140496,12-25-2024,7597,Delivered,Delivered,Net Banking,Express,SID-FJJDLpCuzSUl
37920,213820,06-06-2024,5132,Shipped,Packed,Debit Card,Next Day,SID-fvA5fOHtmyjy
37921,155283,2023-07-05,4957,,Returned,Cash on Delivery,Express,SID-cFLn5QJqWqcP
37922,171042,23/04/2025,4143,Delivered,Returned,Debit Card,Same Day,SID-gTaMFhDycdjO
37923,113740,07-10-2023,8941,Shipped,Delivered,Credit Card,Same Day,SID-FKcYZjAhjXBZ
37924,237061,01/04/2023,8835,Delivered,In Transit,Net Banking,Express,SID-4HlBe2GXZ5Mi
37925,135978,"Aug 18, 2023",5828,Processing,Packed,UPI,Express,SID-A7s670vCQuzG
37926,103135,06-26-2023,7897,Pending,Delivered,UPI,Same Day,SID-cNrPt4I8oDBj
37927,161067,06/12/2024,7109,Pending,Not Shipped,Credit Card,Same Day,SID-CQoygjYhSeK0
37928,140652,07/04/2023,1237,Cancelled,Delivered,UPI,Next Day,SID-2PbazbRBAuaP
37929,105679,"Nov 30, 2024",6666,Delivered,Not Shipped,Cash on Delivery,Express,SID-QBDhxTXt1Dib
37930,134116,12-26-2027,8094,Returned,Packed,Cash on Delivery,Standard,SID-8X8O9MxjdUJG
37931,211950,2024-02-04,6136,Delivered,Returned,Net Banking,Standard,SID-4R5rs1TY3PXL
37932,128875,2024-08-30,7810,Processing,Returned,Debit Card,Express,SID-tWGYShsFrmcv
37933,234812,"Dec 27, 2023",3638,Returned,Returned,Net Banking,Same Day,SID-pLWYFkCNny0H
37934,222445,06/06/2024,1381,Returned,Delivered,Credit Card,Same Day,SID-n8XUneB6DvSK
37935,102284,2023-09-13,5341,Pending,Delivered,Net Banking,Standard,SID-q7Agmtw8fQx9
37936,178471,07/06/2025,3321,Cancelled,Returned,Cash on Delivery,Next Day,SID-TwAUtOkE4Xq5
37937,178977,2024-03-12,4839,Shipped,Delivered,Net Banking,Same Day,SID-0X7UiGE7iQKb
37938,119334,26/05/2024,10014,Cancelled,Returned,Wallet,Same Day,SID-16PixlsUjOGD
37939,105851,06-07-2025,4961,Cancelled,Packed,Credit Card,Same Day,SID-Hv6aBdQLgXgj
37940,183626,04-01-2025,7441,Cancelled,Delivered,Credit Card,Next Day,SID-6ElWv47C241I
37941,126798,2024-12-29,9727,Processing,Returned,Wallet,Next Day,SID-B5VWGBgSokUc
37942,194556,2023-11-22,7643,Delivered,Returned,Credit Card,Same Day,SID-6gsKo7uhim0a
37943,102708,2025-02-12,374,Processing,Delivered,Credit Card,Standard,SID-45S6ZnWoL1dB
37944,190158,2024-03-22,4186,Shipped,Returned,Debit Card,Express,SID-wPjbT3MfIpoI
37945,157108,"Nov 03, 2023",6869, Returned ,In Transit,Credit Card,Standard,SID-I5fbl9xTILq0
37946,155911,"Nov 21, 2024",5030,Shipped,In Transit,Wallet,Next Day,SID-CXeZKcr9pmqB
37947,178281,21/02/2023,7942,Delivered,Delivered,Net Banking,Express,SID-D1yBiu7hUKhW
37948,182976,2023-06-03,2838,Pending,Not Shipped,Debit Card,Same Day,SID-0axcvDQHK6QG
37949,169298,2023-12-21,2677,Returned,Returned,Credit Card,Express,SID-ioYT55pNCHCo
