inventory_id,product_id,warehouse_id,stock_quantity,reserved_stock,damaged_stock,last_updated,remarks
43806,323,1562,89.0,18,4,"Feb 20, 2023",RMK-Z9JZSF
43807,1859,4156,268.0,70,1,2023-06-20,RMK-YFS5OP
43808,11112,2259,414.0,37,12,"Oct 21, 2024",RMK-OI277S
43809,10866,3751,167.0,27,0,"May 20, 2024",RMK-8GATCV
43810,850,5145,484.0,69,7,2024-08-02,RMK-UX2A3R
43811,5674,4388,368.0,42,17,19/05/2024,RMK-9AS5SA
43812,1492,4650,54.0,9,2,"Feb 07, 2023",RMK-95NV2F
43813,6647,5229,356.0,71,11,10/04/2024,RMK-IKT8GE
43814,5328,4492,305.0,15,3,22/11/2024,RMK-44US87
43815,4552,1045,259.0,52,5,"Mar 15, 2025",RMK-AISSHR
43816,8185,9681,66.0,11,3,2023-10-29,RMK-P6AVR4
43817,2724,9760,367.0,26,13,2024-12-20,RMK-G4F6VU
43818,3501,969,349.0,86,11,05/09/2023,RMK-0PPERL
43819,2848,4646,189.0,22,8,05/05/2024,RMK-UVOYW0
43820,6542,8174,321.0,53,6,"Dec 18, 2024",RMK-365TUL
43821,3541,2845,405.0,7,4,29/09/2023,RMK-QVO91F
43822,5995,1495,220.0,57,1,"May 11, 2024",RMK-JR08S2
43823,10409,748,5.0,1,0,11/04/2024,RMK-UZPZ1K
43824,8523,3305,74.0,12,3,16/04/2025,RMK-7AEJJ0
43825,3810,3842,253.0,59,10,2025-03-12,RMK-6KBEAF
43826,10237,7195,445.0,131,15,04-15-2024,RMK-Y3WVBQ
43827,4991,1688,186.0,11,5,09-25-2023,RMK-HK429Q
43828,12161,3441,319.0,88,5,"Dec 15, 2024",RMK-CEPBTK
43829,11505,2467,47.0,5,1,14/09/2024,RMK-T8QPBG
43830,4284,865,165.0,10,5,2023-07-30,RMK-0MCFHN
43831,54,7336,60.0,5,2,"Oct 22, 2023",RMK-EX9GZJ
43832,212,1291,202.0,27,6,11/11/2024,RMK-7697J9
43833,8192,3421,274.0,6,5,09-16-2023,RMK-M7IP7O
43834,5703,3669,87.0,22,2,2025-01-02,RMK-OEXNSV
43835,190,6634,57.0,6,1,2023-11-11,RMK-69DKSW
43836,8960,6328,383.0,87,19,"Feb 25, 2023",RMK-45MS74
43837,9222,4887,477.0,38,5,2025-03-14,RMK-SQEIPL
43838,2303,1045,375.0,30,4,31/01/2024,RMK-0BERG6
43839,4122,8738,19.0,1,0,08/05/2023,RMK-32IUJE
43840,4397,4782,352.0,26,6,2025-05-13,RMK-GLN7T7
43841,8186,3739,91.0,19,4,"Feb 08, 2024",RMK-W4YA5Z
43842,7629,4434,103.0,19,1,04-21-2024,RMK-X9A75P
43843,12462,6277,281.0,43,10,08/08/2024,RMK-RUG45C
43844,10812,8943,47.0,1,2,24/12/2024,RMK-ZKWCZW
43845,6389,682,148.0,3,5,05-23-2023,RMK-F2K0UL
43846,4374,3895,61.0,0,2,"Jul 05, 2023",RMK-QGQYBO
43847,4357,2621,144.0,26,2,12-17-2024,RMK-SO6SC4
43848,11454,4244,200.0,1,8,23/10/2024,RMK-HJ9FH8
43849,2316,5364,106.0,9,2,2023-06-18,RMK-Z2EVXD
43850,3921,2959,43.0,10,2,2024-06-24,RMK-S569K6
43851,4224,6816,419.0,70,10,05-12-2024,RMK-DWUWJ8
43852,7857,6151,357.0,106,11,"Apr 20, 2023",RMK-JNE9RA
43853,3423,7171,-183.0,0,0,"Nov 09, 2023",RMK-JY67RR
43854,8424,4976,408.0,5,15,"Feb 01, 2025",RMK-N3BB5R
43855,4726,10010,370.0,41,7,02/08/2024,RMK-JB2XD6
43856,7292,3546,218.0,20,9,2024-01-24,RMK-YSMGHU
43857,11562,42,269.0,31,13,05-23-2025,RMK-X8UISP
43858,11482,4768,366.0,25,15,16/09/2023,RMK-RPZYTH
43859,11799,2177,356.0,89,16,11/08/2023,RMK-MM4F5M
43860,631,756,381.0,19,3,28/08/2023,RMK-JO1WGU
43861,7767,5788,460.0,47,22,03-12-2024,RMK-OTCL71
43862,7389,659,134.0,18,2,"Apr 02, 2023",RMK-ITFT52
43863,5016,7622,355.0,80,8,29/04/2023,RMK-O942Y4
43864,5800,5499,8.0,2,0,"May 04, 2025",RMK-H2DUUI
43865,11289,2172,127.0,19,0,"Sep 09, 2023",RMK-5V9KFZ
43866,340,8638,244.0,60,5,12-01-2024,RMK-COLL6D
43867,8917,3578,309.0,39,6,23/12/2024,RMK-JRIWJG
43868,10524,7040,482.0,23,24,"Apr 04, 2025",RMK-YU6ILP
43869,6334,5814,253.0,23,5,19/01/2024,RMK-DVFHW4
43870,2456,7386,145.0,22,5,25/07/2023,RMK-WUI41Q
43871,11590,7863,458.0,92,12,"Feb 24, 2025",RMK-7NICZ7
43872,4484,2389,117.0,6,0,"Aug 21, 2024",RMK-DC9K4G
43873,3264,8250,210.0,51,6,29/02/2024,RMK-MROPB4
43874,6208,778,307.0,48,4,04-26-2024,RMK-B5IQ48
43875,6131,1276,423.0,95,0,"Nov 14, 2024",RMK-F2VKVY
43876,6591,6593,271.0,4,3,08-01-2024,RMK-BIHPSG
43877,5783,3499,118.0,20,3,"Jan 21, 2025",RMK-D2ZZJY
43878,3148,8620,436.0,129,0,2025-06-11,RMK-OFE831
43879,3017,2002,,,,06/09/2023,RMK-JIBLEC
43880,9073,2878,270.0,79,7,02/03/2024,RMK-2XJO0I
43881,12150,8192,248.0,10,3,28/01/2025,RMK-OE8Q7J
43882,2681,9421,333.0,63,7,10-18-2024,RMK-PFFH8E
43883,7957,1554,401.0,108,17,"Feb 26, 2024",RMK-1685LD
43884,2175,3556,235.0,46,0,09-10-2024,RMK-13W7G5
43885,750,2810,354.0,98,5,26/05/2024,RMK-9V60WA
43886,12224,4847,294.0,63,9,"Nov 11, 2023",RMK-RLP4HP
43887,10067,1754,45.0,10,1,01-29-2024,RMK-FKI0VN
43888,6843,4393,371.0,75,14,2024-05-12,RMK-BRG997
43889,279,1303,227.0,34,1,2024-09-12,RMK-XA09ES
43890,8078,3777,150.0,40,4,2024-09-18,RMK-K3O7P1
43891,7857,4450,137.0,31,4,05-04-2023,RMK-7R7CWJ
43892,963,2550,273.0,56,12,2023-10-04,RMK-L6MBDL
43893,9789,1558,203.0,51,5,29/03/2023,RMK-V448RT
43894,4351,9637,28.0,2,1,2023-07-04,RMK-MT3P8S
43895,8679,3942,76.0,0,1,09/09/2023,RMK-5EI88E
43896,8468,8996,492.0,64,17,"Nov 28, 2023",RMK-4SN9UP
43897,5420,2069,276.0,33,7,04/02/2025,RMK-KVOTUA
43898,881,9377,260.0,53,2,10-25-2023,RMK-T1CNKI
43899,4244,6948,473.0,34,20,2024-11-21,RMK-O5STZ0
43900,1518,1215,334.0,91,13,11-19-2023,RMK-XCE6Y3
43901,5293,288,272.0,62,0,2024-03-02,RMK-V1BNV9
43902,6797,2123,210.0,53,8,2023-01-15,RMK-VLQ9DB
43903,12262,6435,408.0,77,0,"Oct 02, 2023",RMK-UKJS7Q
43904,8587,8491,59.0,11,0,02-24-2023,RMK-T3VF97
43905,7579,6299,359.0,73,2,2024-12-31,RMK-1LN24W
43906,10044,6122,400.0,63,11,2025-02-27,RMK-DERBIO
43907,9914,6749,354.0,70,6,03-09-2025,RMK-MGWK1B
43908,10586,4649,193.0,6,7,"Mar 22, 2024",RMK-SHZNWT
43909,860,8421,36.0,7,1,2023-06-10,RMK-7Y4K14
43910,12075,9368,90.0,1,4,2024-09-05,RMK-4WDL6G
43911,3210,1782,484.0,144,13,2023-09-20,RMK-HEWHEA
43912,9959,958,353.0,24,1,08-29-2023,RMK-SEXBND
43913,10896,3332,171.0,29,1,09-15-2024,RMK-DHADOA
43914,2825,327,334.0,74,0,2023-05-14,RMK-ZW51XW
43915,8929,9914,70.0,10,0,"Jan 10, 2024",RMK-YBF0C7
43916,8368,8232,251.0,45,7,29/08/2024,RMK-X2Y0GJ
43917,8381,9575,87.0,24,3,"Feb 24, 2023",RMK-CHPNW2
43918,4118,5995,414.0,18,4,2023-10-24,RMK-OKV869
43919,4399,6995,28.0,8,0,19/01/2024,RMK-CQNW3Q
43920,5764,2153,440.0,89,6,2023-07-11,RMK-5YFB2U
43921,5019,9271,149.0,3,4,12-13-2023,RMK-DALSR5
43922,5490,6636,498.0,35,23,2023-01-19,RMK-HV4O0J
43923,11167,8713,70.0,1,3,2025-04-25,RMK-HA3WTR
43924,9168,4923,129.0,18,6,"Feb 03, 2024",RMK-8Z1HRJ
43925,10475,1067,380.0,69,15,21/09/2023,RMK-71FCHI
43926,3617,3289,470.0,45,7,"May 25, 2025",RMK-3DBB6Q
43927,1067,63,401.0,79,15,08/02/2025,RMK-JKPRJU
43928,11443,9643,277.0,20,12,"Sep 04, 2024",RMK-C5OC3E
43929,5006,7319,27.0,2,0,2025-03-29,RMK-0RK9ON
43930,8210,5964,419.0,85,13,11-07-2023,RMK-KWCV4W
43931,12310,931,108.0,25,0,2023-02-20,RMK-S5L9MN
43932,11768,18,228.0,16,11,"May 10, 2023",RMK-U74EMA
43933,12005,4011,48.0,14,1,"Apr 17, 2024",RMK-83HLYW
43934,9273,9343,468.0,83,9,2024-10-06,RMK-6UV973
43935,1211,2851,273.0,63,2,05-22-2023,RMK-60B12Z
43936,568,7813,390.0,79,0,01-29-2025,RMK-8980U8
43937,10038,6694,405.0,98,15,"Jun 20, 2023",RMK-P3J71B
43938,4008,6330,137.0,5,0,2023-07-25,RMK-OD5DSW
43939,1445,7773,440.0,96,6,"Sep 09, 2023",RMK-EYYA73
43940,7997,1171,291.0,61,11,16/12/2023,RMK-462KNN
43941,3927,9863,143.0,11,4,28/04/2023,RMK-NYCTCA
43942,7136,1168,395.0,100,8,2025-01-21,RMK-CT519T
43943,6217,2736,193.0,13,1,28/05/2025,RMK-J1BAG8
43944,8607,6377,342.0,99,16,"Jan 06, 2023",RMK-WRE5JG
43945,7579,4770,247.0,70,7,2024-06-12,RMK-ZBJM3L
43946,8041,1038,433.0,90,19,01-01-2024,RMK-0W8YJE
43947,11449,941,471.0,24,4,"Jan 27, 2024",RMK-5B1QGB
43948,3009,3396,120.0,24,0,10-20-2024,RMK-GTR8PJ
43949,10028,1544,373.0,21,1,"Jul 26, 2024",RMK-CLQYFI
43950,4233,8989,163.0,35,5,2023-09-10,RMK-G5DYFF
43951,1536,3217,17.0,5,0,09-10-2024,RMK-YICALQ
43952,411,8724,363.0,97,6,2023-05-24,RMK-ORYQD0
43953,5723,1994,236.0,2,10,26/07/2023,RMK-TX4CJN
43954,4660,2001,78.0,9,0,27/04/2024,RMK-676FY4
43955,4092,8631,188.0,21,9,2024-01-20,RMK-JTGICY
43956,6739,6998,6.0,0,0,04/01/2023,RMK-O48L8B
43957,6423,1354,360.0,37,0,2023-06-30,RMK-FF4QGR
43958,9468,10,182.0,28,6,"Feb 24, 2023",RMK-I6BS35
43959,10606,7547,486.0,125,15,"Nov 25, 2024",RMK-8L4MO2
43960,10676,73,428.0,36,15,2023-06-28,RMK-0JM5M2
43961,169,9744,384.0,0,13,"Feb 25, 2023",RMK-AZIV5B
43962,2370,7967,164.0,34,2,"Jan 31, 2025",RMK-PALKGW
43963,4944,1755,213.0,52,0,09/05/2024,RMK-ZS1UQC
43964,12010,3921,218.0,42,5,08-20-2024,RMK-SGQWT4
43965,530,6855,275.0,36,10,2023-12-24,RMK-8J9QT3
43966,9009,9686,425.0,41,13,01-04-2025,RMK-QKXASX
43967,2624,1655,401.0,47,10,06-16-2025,RMK-2LH5M6
43968,11798,10085,,,,2024-12-12,RMK-5ADGMK
43969,3044,9357,110.0,14,5,"Dec 12, 2024",RMK-5L9CX4
43970,8233,6537,441.0,108,5,"Nov 18, 2024",RMK-K2B1SA
43971,6725,1386,490.0,114,17,06/01/2024,RMK-01ESF5
43972,5973,7451,,,,2025-05-31,RMK-7WG7GG
43973,3219,4232,354.0,74,12,03-05-2025,RMK-JTW9JU
43974,4917,8498,357.0,27,2,"Apr 08, 2025",RMK-WYP22J
43975,8635,9396,80.0,18,0,01/01/2025,RMK-V6P58Q
43976,6536,4129,459.0,51,5,14/08/2023,RMK-X934JY
43977,3751,4175,272.0,34,12,"May 17, 2023",RMK-0SZ6GJ
43978,669,8715,,,,09-11-2023,RMK-DCD5UL
43979,2609,3971,353.0,70,15,07-23-2024,RMK-Z2LYWM
43980,11131,1725,417.0,5,8,06/10/2024,RMK-JLJ2T5
43981,2874,4312,235.0,15,5,06/12/2024,RMK-1W2LG8
43982,10895,5222,482.0,77,6,12-22-2023,RMK-92N9X7
43983,6857,1775,356.0,32,1,2023-05-11,RMK-YHP4PH
43984,7278,260,13.0,1,0,2023-03-29,RMK-L4LM5Z
43985,5798,6406,84.0,0,4,"Feb 06, 2024",RMK-YRV631
43986,8680,9646,344.0,48,7,2024-11-12,RMK-9IKPCX
43987,9840,5657,442.0,95,12,2024-07-31,RMK-FMXW90
43988,2173,6649,211.0,17,9,2024-01-07,RMK-ZQ43EU
43989,3321,4041,203.0,26,4,02/06/2025,RMK-SV8IEU
43990,3332,5261,186.0,5,7,2023-08-27,RMK-Y0UF25
43991,1878,8533,78.0,17,2,2024-09-24,RMK-KD1JGR
43992,9817,9984,49.0,7,0,2023-08-20,RMK-24YHR8
43993,4296,2062,419.0,22,19,06/07/2023,RMK-84SIX4
43994,8508,8497,15.0,4,0,2023-07-02,RMK-A04FG8
43995,985,3412,460.0,26,10,21/05/2024,RMK-8I7EIM
43996,11524,4197,221.0,28,1,2023-07-22,RMK-2YG481
43997,10132,1216,339.0,94,11,08-08-2023,RMK-55TPJJ
43998,6663,9658,422.0,17,14,03-24-2023,RMK-D8HL6N
43999,10690,3103,240.0,49,0,"Apr 10, 2024",RMK-VWYFLW
44000,302,1712,471.0,111,3,27/04/2023,RMK-8TVAK9
44001,281,7545,206.0,59,7,"Feb 25, 2023",RMK-Y1F06N
44002,5196,6880,24.0,7,0,"May 31, 2023",RMK-PKUD8L
44003,6732,129,3.0,0,0,"Feb 17, 2024",RMK-G86CMS
44004,11763,9175,178.0,10,7,2023-11-27,RMK-L9E6Q5
44005,7496,3288,337.0,86,16,"Oct 10, 2023",RMK-ILOE0Q
44006,8753,3721,155.0,33,1,06-09-2023,RMK-4BI9I3
44007,4822,5858,255.0,72,1,28/04/2023,RMK-JCPTGF
44008,12117,9609,139.0,29,0,2024-12-04,RMK-ZNJ08Q
44009,3370,2750,196.0,55,4,08/05/2023,RMK-MAXJX0
44010,9967,5573,179.0,49,5,02-20-2024,RMK-4C3JX6
44011,12180,7588,351.0,77,0,"Jun 05, 2024",RMK-60BCB8
44012,9999,8262,314.0,26,13,"Dec 11, 2023",RMK-LWFHWX
44013,2747,6754,472.0,93,19,05-28-2023,RMK-4YC8QJ
44014,4149,9171,161.0,16,4,25/12/2024,RMK-EF10JD
44015,1801,1254,360.0,97,12,21/09/2023,RMK-KX6WCX
44016,6850,5888,392.0,62,9,05-11-2025,RMK-35058K
44017,2657,7457,289.0,15,6,"Feb 25, 2025",RMK-BPH6IQ
44018,4676,6305,188.0,42,5,12-26-2023,RMK-78ISYE
44019,5867,3807,466.0,100,23,10/12/2023,RMK-VCVACH
44020,6239,2673,149.0,34,4,03-24-2023,RMK-6KAI46
44021,2340,8400,275.0,0,2,26/08/2023,RMK-4QDB9P
44022,492,3102,226.0,60,5,24/11/2023,RMK-RV1RJA
44023,6741,3253,242.0,12,3,"Feb 24, 2024",RMK-U3ECX7
44024,3733,6815,124.0,11,0,15/06/2025,RMK-F70GYY
44025,9760,1568,414.0,88,6,"Feb 17, 2024",RMK-670P21
44026,6193,6458,488.0,19,8,01-28-2024,RMK-GWOEE7
44027,2718,1631,366.0,37,15,21/08/2024,RMK-8M818J
44028,6011,1835,490.0,111,3,02-26-2023,RMK-7Z9PNJ
44029,7196,6960,405.0,115,5,2025-04-19,RMK-SL8VUN
44030,10639,9814,86.0,0,0,29/12/2024,RMK-OJ644M
44031,9135,3637,108.0,1,2,2025-06-14,RMK-JGJVGV
44032,913,7976,415.0,53,20,2023-06-28,RMK-N53J8H
44033,10733,726,388.0,3,18,2024-02-09,RMK-XLGVFN
44034,1913,4835,226.0,21,2,27/02/2023,RMK-37AVJS
44035,5961,1391,212.0,61,0,05-08-2025,RMK-6LU64Q
44036,1156,5881,85.0,25,3,01/02/2025,RMK-LYGOBQ
44037,11736,281,222.0,39,2,"Aug 24, 2023",RMK-XHXJCD
44038,7355,1757,18.0,2,0,2023-08-18,RMK-AGP4V6
44039,5947,1898,447.0,134,16,2023-08-05,RMK-NLR9FK
44040,3074,2127,5.0,1,0,11/10/2024,RMK-CVOQC6
44041,4172,3716,147.0,32,1,13/05/2025,RMK-8GMAW4
44042,8527,325,194.0,44,6,04/04/2025,RMK-LHSC95
44043,11378,9968,130.0,32,0,09/11/2023,RMK-RYUPL3
44044,3686,2295,340.0,82,15,12/07/2023,RMK-3N24DA
44045,6289,1606,459.0,3,0,04-06-2025,RMK-W1QUH8
44046,9337,6789,211.0,28,10,2023-09-16,RMK-926DZO
44047,6545,6136,234.0,40,3,03/05/2023,RMK-VVVIER
44048,6108,5312,169.0,10,2,21/01/2023,RMK-N8WBKK
44049,4412,3660,297.0,43,6,08/04/2025,RMK-L2ANYB
44050,1491,3402,414.0,85,17,10-04-2023,RMK-F6O10S
44051,3394,2115,468.0,36,17,09/01/2024,RMK-Q6SZMP
44052,7177,5693,39.0,2,1,"Apr 10, 2024",RMK-HXBLG9
44053,2362,7629,468.0,8,22,04-20-2023,RMK-GAZJYY
44054,11248,8203,73.0,3,0,07-14-2023,RMK-DWR25K
44055,5388,675,134.0,26,0,2023-04-05,RMK-X2GEQT
44056,10095,3695,49.0,11,0,27/04/2024,RMK-UJ90ON
44057,7330,4946,229.0,0,4,06/03/2024,RMK-L5HCT6
44058,4652,2593,265.0,49,13,2023-04-21,RMK-U7XKUE
44059,11708,481,305.0,59,14,17/05/2023,RMK-AMD91Y
44060,609,2404,448.0,114,9,04-06-2023,RMK-8XBUU8
44061,12166,2656,116.0,14,3,2023-12-03,RMK-71FEOM
44062,8120,5552,94.0,18,2,02-22-2024,RMK-54XFK4
44063,9639,4738,49.0,10,0,2024-05-04,RMK-8DDF2Q
44064,142,2330,254.0,49,0,2024-04-06,RMK-JZGNCZ
44065,1706,3839,40.0,4,1,10-17-2023,RMK-QV7AFV
44066,9062,3808,465.0,95,12,2023-01-29,RMK-HRTS4E
44067,8473,7538,221.0,35,7,03/09/2023,RMK-LU3VN4
44068,580,607,51.0,0,1,"Aug 01, 2023",RMK-3GGSJZ
44069,11022,7838,305.0,56,13,15/01/2023,RMK-CXQFFL
44070,2491,2569,55.0,4,2,04/05/2025,RMK-PUJF87
44071,8896,4461,194.0,6,6,08-11-2023,RMK-YIE1BL
44072,11787,4405,6.0,0,0,2023-06-27,RMK-USM58U
44073,11814,483,263.0,77,3,"Jan 17, 2024",RMK-6KN57T
44074,2476,9932,265.0,65,4,2023-03-22,RMK-POK9JK
44075,4847,10096,176.0,40,2,05/06/2025,RMK-67PSSU
44076,3443,2495,189.0,9,3,"Jan 02, 2024",RMK-TH1BTY
44077,4451,8531,39.0,8,0,"Apr 11, 2025",RMK-M478VV
44078,5520,7312,288.0,47,0,08-12-2023,RMK-6UCZ57
44079,5840,10076,39.0,3,1,03-20-2025,RMK-54LJEV
44080,9017,5682,131.0,7,6,"Jul 16, 2023",RMK-KG0COP
44081,6208,3165,390.0,92,2,"Feb 23, 2023",RMK-58USSO
44082,2644,2856,34.0,6,1,04-05-2024,RMK-JBQAY2
44083,2544,263,54.0,15,1,"Dec 03, 2024",RMK-STWTD6
44084,3082,3693,121.0,28,2,12-13-2024,RMK-ZD66GN
44085,3649,7012,209.0,12,2,12-29-2023,RMK-MGRIF2
44086,10429,2153,222.0,64,7,11-17-2024,RMK-DSIHVI
44087,10892,5028,318.0,7,3,2025-03-22,RMK-Y654A8
44088,2823,7094,258.0,52,6,06-18-2023,RMK-IP8I0S
44089,7461,6375,13.0,2,0,08/02/2025,RMK-S3ET49
44090,7096,6014,333.0,17,2,2024-01-29,RMK-ALRAG0
44091,10295,1383,4.0,1,0,13/11/2023,RMK-C6W200
44092,3892,9593,90.0,9,4,2023-10-29,RMK-RX8XXB
44093,12289,9228,400.0,47,4,19/02/2024,RMK-9L4LQU
44094,9686,4549,425.0,48,1,"Nov 30, 2023",RMK-EOD075
44095,439,3651,161.0,21,3,"May 30, 2023",RMK-COIAZY
44096,466,4372,204.0,3,1,20/08/2023,RMK-CE5ZJ2
44097,9045,7925,478.0,110,3,"Dec 15, 2024",RMK-GJWK7E
44098,4921,2068,244.0,14,7,2025-01-18,RMK-QSLXTH
44099,4729,5727,64.0,14,2,09-17-2024,RMK-I0OC8F
44100,10093,7897,167.0,14,0,08/08/2024,RMK-AZC6KU
44101,633,8964,251.0,12,7,2025-01-25,RMK-YNPGFW
44102,1390,1369,49.0,4,2,2023-01-10,RMK-HSBE1N
44103,9038,7079,29.0,6,0,02/10/2023,RMK-WB1JZL
44104,3938,8729,21.0,4,1,"Mar 19, 2025",RMK-V0SJH5
44105,5395,962,356.0,45,2,08-01-2023,RMK-MEMOFW
44106,4176,3744,421.0,67,8,02-01-2023,RMK-4HVTKI
44107,6020,1380,465.0,125,17,2023-01-22,RMK-KAJ89K
44108,9509,5724,498.0,31,24,04-05-2024,RMK-ZQE0DX
44109,8180,5155,36.0,9,0,11-19-2024,RMK-3WNV8N
44110,2804,9770,,,,04/02/2024,RMK-KESUHH
44111,11794,2635,53.0,14,0,06/01/2025,RMK-NUX06L
44112,2142,8183,140.0,39,1,2023-05-17,RMK-A6OB09
44113,10703,4688,338.0,36,8,2025-03-22,RMK-O0XKXC
44114,11748,1645,354.0,34,9,20/11/2023,RMK-VNQTMM
44115,1784,8880,230.0,43,5,10-22-2024,RMK-HE7JRI
44116,7810,689,324.0,92,12,05-12-2023,RMK-VSCJ3T
44117,10572,5927,339.0,34,15,2023-02-12,RMK-9GQICT
44118,12180,9670,372.0,61,8,2024-01-22,RMK-2VCGQK
44119,1244,7132,123.0,36,2,2024-02-05,RMK-BOYS6R
44120,7491,5326,91.0,10,2,12-21-2023,RMK-6NU684
44121,2272,8117,297.0,42,0,"Nov 15, 2024",RMK-TU83HE
44122,11192,7504,461.0,2,2,01-24-2024,RMK-H4YYCP
44123,7028,981,257.0,21,6,01-02-2024,RMK-QL30YN
44124,8795,1965,497.0,107,24,18/03/2024,RMK-U55LAS
44125,9138,7368,334.0,89,9,"Nov 05, 2024",RMK-FYDS05
44126,1575,2100,148.0,27,4,"Jan 01, 2023",RMK-9SZMD2
44127,7551,2602,449.0,57,8,"May 29, 2023",RMK-XBBPGU
44128,9649,939,237.0,45,2,"Sep 18, 2023",RMK-QSE7EC
44129,11023,426,493.0,64,0,12-31-2024,RMK-8F8VJY
44130,7513,9945,73.0,8,2,12-21-2023,RMK-C0E2DF
44131,5942,4308,77.0,5,2,13/09/2024,RMK-HNET1R
44132,9870,5151,228.0,50,6,02/03/2024,RMK-ABY72T
44133,8009,400,64.0,0,3,08/02/2023,RMK-EFSE4R
44134,11640,4175,,,,21/02/2023,RMK-X02WEU
44135,1134,7514,446.0,133,16,"May 13, 2025",RMK-RZ31I1
44136,10551,2028,393.0,84,8,"Dec 10, 2024",RMK-4ICD18
44137,5954,9217,161.0,10,2,"May 09, 2025",RMK-I1QTSF
44138,5314,2341,37.0,2,1,01-15-2025,RMK-PSKAMW
44139,2309,6371,240.0,67,3,"Jun 06, 2025",RMK-LS5BW3
44140,879,5648,330.0,96,1,13/03/2024,RMK-LH7VF3
44141,3122,1863,182.0,37,6,03/04/2024,RMK-6SVKU9
44142,920,5087,387.0,111,12,14/04/2023,RMK-SMLE4H
44143,238,5092,423.0,15,8,"May 22, 2025",RMK-AEV4I4
44144,9721,6081,252.0,53,2,07-24-2024,RMK-L3II6K
44145,4345,6307,393.0,96,18,2023-03-13,RMK-G4QJMQ
44146,2303,561,88.0,18,4,11/11/2024,RMK-LBC4VV
44147,8374,9926,388.0,30,16,01-16-2024,RMK-WIGCDB
44148,10757,8155,232941.0,9405,6036,05/06/2024,RMK-DLR7CZ
44149,8932,5586,173.0,12,8,28/05/2023,RMK-0P2L1L
44150,5043,6368,,,,04-08-2025,RMK-V61PJZ
44151,3017,5507,296.0,44,2,04/08/2023,RMK-AQDHFF
44152,9780,668,114.0,33,5,23/06/2024,RMK-I8GQWZ
44153,11699,746,209.0,40,2,09-01-2024,RMK-X7UVGK
44154,8324,8891,241.0,28,6,03/01/2024,RMK-YSOYJX
44155,643,1322,455.0,75,4,2023-04-12,RMK-98ON7Z
44156,2144,6664,462.0,123,20,16/09/2024,RMK-K5NROF
44157,1818,10055,490.0,18,16,26/08/2024,RMK-VQ7GII
44158,3673,8962,171.0,1,4,10-30-2024,RMK-6GMGFA
44159,186,7181,357.0,3,13,"Feb 09, 2024",RMK-UWIM86
44160,4192,4142,231.0,61,0,2023-12-24,RMK-7JOMXW
44161,6787,7701,418.0,8,2,03-17-2023,RMK-CBIBT4
44162,4573,6837,462.0,21,8,"Jun 15, 2024",RMK-QMMT1V
44163,3739,677,281.0,24,1,05-29-2023,RMK-LT0XPL
44164,10678,397,498.0,92,4,10-03-2023,RMK-CU0LDF
44165,2829,4963,97.0,18,1,"Nov 20, 2023",RMK-FVTEJO
44166,10766,900,424.0,90,3,2023-07-15,RMK-9YIAKJ
44167,6456,8196,284.0,46,3,2024-03-11,RMK-A0HYFU
44168,10227,5741,319.0,91,15,05-05-2024,RMK-UHXJ6Y
44169,9061,30,122.0,29,2,31/03/2024,RMK-J97B9P
44170,7989,7581,97.0,8,0,2023-12-07,RMK-MNKUX4
44171,10770,7489,14.0,1,0,2024-12-29,RMK-42217D
44172,2757,7253,53.0,5,0,"Mar 11, 2025",RMK-QDMX3F
44173,4214,2900,446.0,71,9,2024-09-27,RMK-1TFTVM
44174,4015,5465,195.0,5,4,03-27-2023,RMK-VQIOUF
44175,1258,3064,291.0,65,4,07/01/2024,RMK-KK7E12
44176,11106,8266,83.0,5,0,03-01-2025,RMK-23WVJ5
44177,11824,7747,424.0,56,11,2025-03-22,RMK-4P661X
44178,10823,7250,494.0,91,10,11-12-2023,RMK-4J81QF
44179,7375,709,446.0,111,6,2023-01-08,RMK-V62VBH
44180,10143,4023,266.0,28,9,2023-01-04,RMK-7KMCGK
44181,7213,5048,245.0,51,2,03-09-2023,RMK-9XQ76I
44182,6357,10222,169.0,29,5,26/01/2025,RMK-1SL8DT
44183,12202,8052,189.0,0,6,"Jul 08, 2024",RMK-5V702X
44184,7371,571,240.0,33,7,02/05/2024,RMK-WEHX2Y
44185,12060,5303,211.0,59,9,2023-02-02,RMK-9GUV7P
44186,2885,2938,247.0,45,7,"Apr 08, 2024",RMK-P4LSGJ
44187,1363,1900,346.0,76,10,2023-08-30,RMK-FWJ5VR
44188,6404,5577,242.0,49,5,"Sep 11, 2024",RMK-TI0IAC
44189,3856,6224,256.0,30,6,2024-11-26,RMK-EQCDE9
44190,323,8480,19.0,2,0,"Jul 11, 2024",RMK-DZOFP0
44191,2417,4270,398.0,91,2,2023-03-26,RMK-ES4AKY
44192,11561,7367,332.0,88,11,2025-05-10,RMK-QKQJTB
44193,1711,1903,69.0,18,1,2023-06-11,RMK-OF6YFN
44194,10549,7088,105.0,18,2,02-02-2025,RMK-K0Y2SE
44195,3833,8991,80.0,15,1,2023-01-25,RMK-WY6KLA
44196,4975,7735,179.0,1,4,"Oct 08, 2023",RMK-NOLTXR
44197,6874,4189,413.0,20,6,10-14-2024,RMK-7DV9WL
44198,3727,2637,,,,01-18-2024,RMK-8JKR4Z
44199,6421,6207,91.0,25,0,30/10/2024,RMK-UE1WC1
